sido_cd,sido_nm,sigun_cd,지역명,sigun_nm,year,yfe,old(65세이상인구),인구 소멸 지수,총전입 (명),총전출 (명),개선 인구 소멸 지수 ,노인여가복지시설수,노인인구 1000명 당 여가복지시설,문화시설 수,인구 십만명당 문화시설 수,상급종합병원,종합병원,병원,요양병원,의원,치과병원,한방병원,보건소,약국,녹지면적,녹지비율,고위험음주율,주관적_건강수준인지율,흡연율,1인당 자동차등록대수 (대),가구수 (가구),건강생활실천율 (%),대학교 교원수 (명),대학교 수 (개),대학교 재학생수 (명),도소매업 사업체수(등록기반) (개),도소매업 종사자수(등록기반) (명),도시지역면적 (㎡),등록외국인 현황 (명),등록장애인수 (명),미충족의료율 (%),사망자수 (명),사설학원수 (천명당),사업체수(등록기반) (개),상수도보급률 (%),서비스업 사업체수(등록기반) (개),스트레스인지율 (%),신혼부부수 (쌍),운수업 사업체수(등록기반) (개),운수업 종사자수(등록기반) (명),유치원 교원수 (명),유치원 수 (개),유치원 원아수 (명),음주율 (%),의료기관 종사 의사수 (천명당),의료기관병상수 (천명당),이혼건수 (건),인구십만명당 자살률 (십만명당),인구총조사 인구 (명),인플루엔자 예방접종률 (%),제조업 사업체수(등록기반) (개),제조업 종사자수(등록기반) (명),조이혼율 (천명당),조혼인율 (천명당),주관적 건강수준인지율 (%),주민등록인구 (명),주택수 (호),초등학교 교원수 (명),초등학교 수 (개),초등학교 학생수 (명),출생아수 (명),토지거래면적 (천㎡),평균연령 (세),하수도보급률 (%),학급당 학생수 (명),합계출산율,혼인건수 (건),화재발생건수 (건),실업률,고용률
21,부산,21130,부산 연제구,연제구,2022,24770,44099,0.56,23083,25763,1.3,136,3.214142226,4,2,0,1,12,12,179,2,2,1,107,3584962,29.64,11.6,44.8,15.4,0.6,87823,39.3,158,2,4743,5543,12397,12094555,722,9849,7.7,1624,1.5,23906,100,16819,19.7,3801,3484,5181,149,17,1556,59.9,3.3,23.7,313,30.8,199751,39.1,819,2494,1.5,3.3,44.8,203536,77106,616,16,9552,945,835,46.1,100,22.65,0.737,665,107,3.75,55.1
21,부산,21130,부산 연제구,연제구,2023,24366,46217,0.53,27437,24435,1.29,136,3.083970158,6,2.9,0,1,12,12,180,2,2,1,110,3584962,29.64,14.7,46,16.4,0.6,89189,39.8,144,2,4331,5702,12481,12094555,823,9855,5.2,1508,1.6,24131,100,17060,23.1,3562,3583,5428,149,17,1421,59.9,3.3,22.8,335,31.4,198491,44,748,2305,1.6,3,46,205766,79734,596,16,9329,836,199,46.7,100,22.49,0.646,603,92,4.4,57.45
21,부산,21130,부산 연제구,연제구,2024,25592,48982,0.52,33357,26042,1.29,140,3.029188394,6,2.8,0,1,12,12,180,2,2,1,110,3584962,29.64,13.2,45.7,15.6,0.7,94013,44.8,131,2,3840,5702,12481,12094555,886,10076,4.8,1502,1.5,24131,100,17060,22.6,3875,3583,5428,143,17,1427,61.7,3.4,22.3,274,29.3,207871,38.2,748,2305,1.3,4.1,45.7,212589,84650,661,16,9676,942,299,46.6,100,22.22,0.692,849,110,4.35,57.05
21,부산,21040,부산 영도구,영도구,2020,11641,31483,0.37,10490,12969,1.11,85,2.822419976,8,7.1,0,2,2,5,73,0,0,1,56,7603070,13.54,14.7,53.7,20.3,0.3,51276,26.6,546,2,13115,2701,5763,56165680,1571,9092,6.8,1214,0.7,11308,100,7113,20.7,1498,1340,3741,72,12,740,53.9,2.5,17.1,260,29.2,113224,45.9,1922,10480,2.3,2.7,53.7,113342,46617,339,14,3808,289,361,48.7,100,19.14,0.577,307,92,4.25,46.35
21,부산,21040,부산 영도구,영도구,2021,11631,31981,0.36,14352,14921,1.13,85,2.699869771,8,7.2,0,2,2,5,71,0,0,1,58,7603070,13.54,15,36.8,18.7,0.3,50857,35.8,553,2,12825,2736,5779,56165680,1575,9008,4.3,1342,0.7,11616,100,7277,26.5,1429,1432,3849,71,12,688,46.1,2.4,17.5,238,30.7,112834,45.3,1941,10668,2.2,2.7,36.8,110638,47606,332,14,3630,266,446,49,100,18.83,0.549,304,76,4.25,46.35
21,부산,21040,부산 영도구,영도구,2022,10539,32778,0.32,10116,11195,1.09,85,2.657828085,8,7.4,0,2,2,5,70,0,0,1,57,7603070,13.54,21.5,43.2,21.7,0.3,50337,34.8,550,2,12361,2775,5827,56165680,1833,8868,3.7,1437,0.7,11755,100,7417,22.1,1351,1347,3543,71,12,629,55.3,2.4,17.7,194,24.8,109889,39,1981,9772,1.8,2.6,43.2,108156,48795,323,14,3578,321,670,49.8,100,18.21,0.692,286,93,3.8,49.65
21,부산,21040,부산 영도구,영도구,2023,10477,33675,0.31,9638,10213,1.09,86,2.623711026,8,7.5,0,2,2,5,72,0,0,1,58,7603070,13.54,18,40.2,23.4,0.3,50839,34.5,381,2,11462,2888,5908,56165680,2308,8669,8.2,1367,0.7,11843,100,7560,22,1288,1424,3733,75,12,587,58.9,2.4,18.2,183,27.2,109389,41,1843,9665,1.7,2.5,40.2,106548,49949,322,14,3436,317,322,50.2,100,18.21,0.692,267,94,4.25,48.3
21,부산,21040,부산 영도구,영도구,2024,9860,34671,0.28,8749,10505,1.06,86,2.553823311,8,7.7,0,2,2,5,72,0,0,1,58,7603438,13.54,19.2,45.9,18.6,0.3,50488,38.6,369,2,11115,2888,5908,56165680,2444,8470,4.1,1380,0.7,11843,100,7560,19.7,1160,1424,3733,71,10,534,56.1,2.5,18.6,178,35.4,106825,37.2,1843,9665,1.7,2.9,45.9,103737,49812,324,14,3237,326,226,51,100,18.3,0.746,300,75,5.5,47.6
21,부산,21010,부산 중구,중구,2020,5265,11315,0.47,22233.5,25631,1.21,32,2.978406552,7,16.9,0,1,2,4,69,0,1,1,41,393204,8.8,16.6,53.4,28.1,0.9,21101,24.5,0,0,0,6511,12027,4466946,1870,2641,6.2,383,2.1,18939,100,12453,25.3,525,4937,21150,20,5,143,57.8,7.2,42.4,100,29.7,41439,33,697,1521,2.5,3.3,53.4,41523,17170,93,4,1254,94,75,49.4,100,19.8,0.445,135,56,4.3,51.25
21,부산,21010,부산 중구,중구,2021,5397,11206,0.48,21712.5,24287,1.22,33,2.916482545,8,19.7,0,1,2,4,66,0,1,1,43,393204,8.8,19.9,47,24.3,0.9,21976,36.9,0,0,0,6118,11946,4466946,1851,2624,3.6,436,1.4,18306,100,11990,24.5,542,4744,23633,16,4,137,55,7.1,42.9,101,29.9,41539,37.7,680,1387,2.5,4.1,47,40524,17242,94,4,1241,83,98,49.8,100,19.41,0.381,164,56,4.3,51.25
21,부산,21010,부산 중구,중구,2022,5502,11468,0.48,17259.5,19624,1.22,33,2.944850973,7,17.6,0,1,2,4,67,0,1,1,46,393204,8.8,15.4,43.2,23.3,1,22325,35.1,0,0,0,5997,11935,4466946,1982,2555,9.9,472,1.3,18083,100,11845,23.9,496,4676,23822,16,4,122,62.4,7.4,46.8,100,42.8,41145,42,655,1322,2.5,3.1,43.2,39689,17260,91,4,1255,101,87,50.1,100,18.77,0.462,125,68,3.55,54.95
21,부산,21010,부산 중구,중구,2023,5439,11866,0.46,21129.5,19986.5,1.22,33,2.877572375,7,18.1,0,1,2,4,69,0,1,1,49,393204,8.8,20.5,37.2,23.7,1.1,22286,44.3,0,0,0,5751,11319,4466946,2283,2515,3.6,459,1.3,17407,100,11489,26.6,410,4422,23234,11,3,93,57.9,8,46,80,54,40487,43.8,591,1269,2.1,3,37.2,38619,17274,90,4,1175,70,48,50.5,100,19.21,0.32,116,64,4.7,57.1
21,부산,21010,부산 중구,중구,2024,5281,12167,0.43,19067,19901.5,1.18,34,2.865329513,7,18.6,0,1,2,4,69,0,1,1,49,393204,8.8,16.5,42.9,20.6,1.2,22233,40.1,0,0,0,5751,11319,4466946,2536,2468,6.2,472,1.3,17407,100,11489,23.7,361,4422,23234,12,3,80,61.7,7.9,47.1,83,31.8,39599,35.7,591,1269,2.2,3.1,42.9,37537,17241,97,4,1066,65,40,51.2,100,18.63,0.303,116,55,4.6,59.25
21,부산,21090,부산 해운대구,해운대구,2020,47282,70306,0.67,60260,63938,1.44,265,4.001933009,12,3,0,2,12,18,324,3,1,1,163,38161371,69.3,15.1,53.6,15.9,0.4,160011,30.4,152,1,7043,11482,27011,55065412,3495,17780,5,2287,1.7,40057,100,31249,26.2,7319,4369,7902,383,38,4270,52.8,3.4,14.9,743,24.7,389535,41.4,1196,6553,1.9,3.3,53.6,402169,146373,1241,32,19600,1728,1429,44.1,100,23,0.736,1306,211,4.5,51.9
21,부산,21090,부산 해운대구,해운대구,2021,45266,73306,0.62,50233,54217,1.38,266,3.783460871,13,3.3,0,2,13,15,333,3,1,1,170,38161371,69.3,13,47.2,17,0.5,162609,37.6,142,0,5858,11864,28506,55065412,3509,17726,5.7,2405,1.7,40946,100,32040,26.4,6937,4402,8378,382,38,4187,54.6,3.5,15,657,26.5,386064,46.3,1254,7016,1.7,2.9,47.2,396438,146466,1227,32,19536,1577,1514,44.7,100,23.18,0.687,1137,204,4.5,51.9
21,부산,21090,부산 해운대구,해운대구,2022,42360,76256,0.56,38998,46453,1.3,266,3.628625215,14,3.6,0,2,13,14,346,3,1,1,173,36993507,67.18,16.2,46.4,17.8,0.5,162056,37.1,135,0,5654,11597,27526,55065412,3703,17550,4.1,2873,1.9,40564,100,31688,20.4,6164,4410,8446,369,36,3948,55.9,3.7,15.2,655,28.8,377199,35,1241,7008,1.7,2.7,46.4,386785,147247,1272,32,19320,1512,826,45.5,100,22.51,0.682,1048,230,3.35,53.3
21,부산,21090,부산 해운대구,해운대구,2023,39941,79666,0.5,37952,43069,1.24,268,3.514477549,14,3.7,0,2,11,15,361,3,1,1,176,36993703,67.18,12.9,45.4,15.3,0.5,161653,41.1,163,0,6873,11710,27393,55065412,3841,17424,3.5,2752,2,40668,100,31857,27.1,5612,4526,8767,366,34,3831,56.4,3.8,15.3,592,27.5,370849,42.3,1106,6839,1.6,2.7,45.4,380448,146918,1244,32,18600,1398,599,46.2,100,22.37,0.652,1032,225,3.8,53.75
21,부산,21090,부산 해운대구,해운대구,2024,38229,83543,0.46,41442,44111,1.21,269,3.376597294,14,3.7,0,2,11,15,361,3,1,1,176,36993703,67.18,16,51.5,15.4,0.4,161680,45.4,143,1,6369,11710,27393,55065412,4150,17319,3.5,2829,2,40668,100,31857,22.8,5259,4526,8767,374,33,3727,60.6,3.7,15.5,554,30.6,365974,42.9,1106,6839,1.5,3.1,51.5,376404,148481,1237,32,17591,1430,843,46.9,100,22.09,0.685,1149,205,3.7,53.5
11,서울,11230,서울 강남구,강남구,2020,81294,74959,1.08,95325,101582,2.16,195,2.750507786,28,5.2,2,1,32,9,1700,14,12,1,466,13631009,34.51,13.3,61.1,17.2,0.4,212582,33.7,0,0,0,28430,165267,39497268,4824,15197,6.7,1867,4.4,115054,100,98919,30.6,9267,3816,12650,312,37,3260,57.7,12.6,16,706,23.6,508135,46.5,3125,19449,1.3,3.9,61.1,539231,173745,1611,33,25905,2356,1151,41.5,100,25.63,0.537,2046,387,4.3,57.4
11,서울,11230,서울 강남구,강남구,2021,76575,78078,0.98,94082,98106,1.96,195,2.601422111,27,5.1,2,1,34,9,1791,13,11,1,499,13631009,34.51,7.7,58.3,12.3,0.4,214939,41.6,0,0,0,26299,157568,39497268,4758,15174,5.2,1920,4.5,110007,100,94001,31.9,8360,3708,12036,299,36,2938,56,13.1,16.6,737,23.2,503019,46.7,3027,19410,1.4,3.2,58.3,533042,175536,1624,33,25829,2204,1614,42.1,100,25.9,0.523,1680,391,4.3,57.4
11,서울,11230,서울 강남구,강남구,2022,73392,81564,0.9,75316,76819,1.81,190,2.433463972,28,5.3,2,1,34,9,1835,13,14,1,508,13631009,34.51,12.6,60.2,13.3,0.5,216165,49.4,0,0,0,24648,145535,39497452,5001,15103,2.7,2232,4.7,107804,100,91078,27.7,7860,4344,12559,299,37,2780,63,13.4,16.7,671,24.3,500149,47.9,2965,18501,1.3,3.2,60.2,529102,178493,1690,33,25745,1996,1892,42.7,100,25.52,0.49,1666,437,3.05,57.25
11,서울,11230,서울 강남구,강남구,2023,74240,86434,0.86,97833,82248,1.75,184,2.25589721,29,5.3,2,2,35,7,1897,13,9,1,522,13631009,34.51,11.4,57.9,15.2,0.5,222421,49.8,0,0,0,24536,142125,39497452,5409,15354,3.3,2091,4.8,104299,100,88748,30.8,8523,4198,12042,309,37,2849,60,13.4,15.7,573,24.2,511084,47.1,2466,17447,1.1,3.7,57.9,544873,184608,1723,33,25205,2296,402,43,100,24.82,0.558,1961,422,3.4,57.15
11,서울,11230,서울 강남구,강남구,2024,75282,91291,0.82,93888,81999,1.68,203,2.348612814,30,5.4,2,2,35,7,1897,13,9,1,522,13631009,34.51,13.8,52.9,11.7,0.5,229978,50.8,0,0,0,24536,142125,39497452,5870,15434,3,2185,4.6,104299,100,88748,26,9321,4198,12042,326,37,3101,62.9,12.8,14.7,640,23.9,528194,44.9,2466,17447,1.2,4.2,52.9,557345,192220,1780,34,26239,2614,1135,43.3,100,25.01,0.618,2298,387,3.3,58.35
11,서울,11250,서울 강동구,강동구,2020,66776,69903,0.96,101437,78271,1.94,138,2.178683633,13,2.8,0,3,14,7,378,3,6,1,245,10910074,44.43,10.1,56.4,15,0.3,179794,35.5,0,0,0,11259,27341,24556204,4028,18291,4.4,1901,1.6,40978,100,30141,28.4,11801,4897,9088,310,35,4237,54.9,4.7,12.9,747,21.7,444434,46.2,1945,6373,1.7,5.5,56.4,459970,137876,1504,28,21353,2535,2457,42.7,100,22.45,0.748,2433,221,3.7,59.1
11,서울,11250,서울 강동구,강동구,2021,66854,73943,0.9,77883,74444,1.81,134,1.916942048,13,2.8,0,3,14,7,398,3,6,1,253,10910074,44.43,8.6,55.4,14.5,0.3,188073,47.6,0,0,0,11576,28849,24556204,3808,18556,4.3,2122,1.4,41660,100,30405,23.2,11920,5442,9175,322,36,4205,51.1,4.8,13.6,729,20,451099,51.4,1911,4899,1.6,4.1,55.4,462664,146249,1527,29,22092,2810,1416,43,100,22.59,0.797,1892,211,3.7,59.1
11,서울,11250,서울 강동구,강동구,2022,64575,78191,0.83,55517,56844,1.69,136,1.839254561,14,3,0,3,14,6,407,3,8,1,262,10831938,44.11,11.6,56,14.5,0.3,190304,48.6,0,0,0,12112,28263,24556204,3970,18570,4.4,2481,1.5,43157,100,31019,20.9,10502,6418,10442,320,35,3932,58.6,4.9,13.8,657,22.5,448655,43.6,1885,4865,1.4,3.6,56,460067,148323,1550,29,22023,2528,629,43.7,100,22.55,0.719,1645,194,4.05,60.25
11,서울,11250,서울 강동구,강동구,2023,63223,82815,0.76,56200,56980,1.58,146,1.86722257,14,3,0,3,15,5,416,3,9,1,273,10831938,44.11,15,54.9,17.3,0.3,192312,49.7,0,0,0,12603,28431,24556204,4151,18581,4,2367,1.5,43358,100,31756,23.2,9688,6174,10001,337,33,3749,55.3,5,13.5,627,25.2,446561,43.3,1563,4221,1.4,3.7,54.9,459167,151178,1550,29,21736,2194,1121,44.2,100,22.75,0.629,1683,171,2.7,61.75
11,서울,11250,서울 강동구,강동구,2024,63728,89687,0.71,79858,62172,1.53,153,1.847491396,13,2.7,0,3,15,5,416,3,9,1,273,10831938,44.11,16.4,58.8,14.5,0.3,197160,50,0,0,0,12603,28431,24556232,4532,18967,3.4,2279,1.5,43358,100,31756,21.1,9287,6174,10001,343,33,3704,62.4,4.4,13.3,610,23.9,454023,44.9,1563,4221,1.3,4.5,58.8,476942,155312,1517,29,21390,2368,634,44.6,100,23.2,0.664,2070,185,4.4,59.25
11,서울,11090,서울 강북구,강북구,2020,42050,63313,0.66,41625,46656,1.42,117,1.934715746,12,3.9,0,1,10,6,223,1,0,1,169,12384780,52.4,17.8,59.6,19.7,0.2,131884,37.2,0,0,0,6967,12887,23636020,3514,17441,3.3,1968,0.7,26711,100,19030,35.1,5442,2994,6219,119,18,1244,55.2,2.4,7.6,700,26.5,299535,47,2095,6363,2.3,3.4,59.6,308055,97452,703,14,9913,1049,483,45.8,100,22.64,0.55,1041,186,5.55,51.8
11,서울,11090,서울 강북구,강북구,2021,40289,64218,0.63,37057,42961,1.38,118,1.863756259,12,4,0,1,8,6,224,1,0,1,170,12464840,52.74,18.5,48.1,18.1,0.3,132458,40,0,0,0,6807,12912,23636020,3381,17388,3.6,2036,0.7,26385,100,18673,29,4858,3102,6203,129,20,1199,58.7,2.5,7.7,627,25.1,292611,47.8,2067,5979,2.1,3,48.1,299182,97840,689,14,9412,994,465,46.6,100,22.34,0.541,891,146,5.55,51.8
11,서울,11090,서울 강북구,강북구,2022,39428,66170,0.6,31243,34364,1.35,118,1.837491046,12,4.1,0,1,9,5,226,1,1,1,173,12464840,52.74,20.3,56.7,21.5,0.3,133870,40.4,0,0,0,6545,12155,23636020,4042,17155,3.1,2368,0.7,26114,100,18241,23.5,4261,3316,6639,124,17,1193,60.3,2.5,7.9,563,26.6,287788,47.8,2038,5770,1.9,2.9,56.7,293660,99477,674,14,8895,855,259,47.2,100,21.69,0.483,838,155,4.6,53.05
11,서울,11090,서울 강북구,강북구,2023,38992,68473,0.57,28752,32802,1.31,119,1.798398066,12,4.2,0,1,9,4,231,1,1,1,170,12464840,52.74,23.1,54.5,22.3,0.3,134438,42.6,73,0,3151,6843,12110,23636020,4864,16937,4.9,2262,0.8,26310,100,18494,28.7,3843,3497,6741,130,17,1227,62.6,2.6,8,499,24.9,284155,46.8,1815,5300,1.7,2.9,54.5,288113,100418,658,14,8513,826,156,47.8,100,21.75,0.478,844,200,3.8,55.65
11,서울,11090,서울 강북구,강북구,2024,38569,71227,0.54,31483,34484,1.28,121,1.767119887,12,4.2,0,1,9,4,231,1,1,1,170,12464840,52.74,19.3,51.8,20.3,0.3,134478,41.9,79,0,3138,6843,12110,23636020,5777,16810,4.2,2301,0.8,26310,100,18494,32.8,3518,3497,6741,139,17,1195,55,2.8,8.2,433,28.9,280470,45.4,1815,5300,1.5,3.1,51.8,283597,101800,631,14,7856,751,202,48.4,100,21.34,0.446,890,199,4.4,54.35
11,서울,11160,서울 강서구,강서구,2020,95870,88733,1.08,57935,60304.5,2.16,251,2.993833419,15,2.6,0,4,17,5,412,3,6,1,254,22500605,54.27,12.1,57.2,18.2,0.4,247202,33.9,48,1,1736,16465,44848,41463270,5716,28708,5.4,2694,1.2,58788,100,43380,31,15457,8490,52507,466,54,5375,55,2.7,8.2,1103,23.8,564854,49.1,1992,8664,1.9,5.6,57.2,580185,195383,1756,35,26078,3345,1309,42.6,100,22.06,0.675,3233,212,4.8,57.65
11,서울,11160,서울 강서구,강서구,2021,95045,92336,1.03,54954,54694,2.06,248,2.794901559,14,2.4,0,4,16,5,432,3,7,1,266,22500605,54.27,12.7,55.5,16,0.4,253018,47.2,57,1,2022,15831,46136,41463270,5453,28515,3.2,2884,1.2,58806,100,42794,30.4,13974,9188,50603,418,52,4786,51.7,2.9,8.4,973,26.6,559837,45.4,1965,8338,1.7,4.7,55.5,574315,199556,1711,35,24896,3006,1661,43.1,100,22.07,0.617,2669,223,4.8,57.65
11,서울,11160,서울 강서구,강서구,2022,94024,96880,0.97,43528,45330,1.94,245,2.653352972,16,2.8,0,4,17,5,456,3,8,1,273,22500605,54.27,17.3,49,15.3,0.4,257613,47.8,54,1,1913,15554,45116,41463270,5472,28293,3.5,3285,1.2,59660,100,43102,24.2,12737,9712,52117,423,53,4380,56.2,3.1,9.1,865,21,555999,44,1946,8262,1.5,4.6,49,569166,201611,1732,35,24468,2865,1626,43.7,100,21.57,0.588,2614,223,3.65,60
11,서울,11160,서울 강서구,강서구,2023,91851,101808,0.9,42130.5,45681,1.8,216,2.229562345,16,2.8,0,4,18,5,460,3,8,1,278,22500605,54.27,15.4,48.5,20.1,0.4,258700,49.3,265,1,2479,15972,43264,41463250,5768,28168,3.3,2995,1.3,59969,100,43668,26.2,11527,9547,52291,413,51,4054,59,3.2,9.2,826,21.1,549557,44.1,1759,7996,1.5,4.5,48.5,563058,203887,1705,35,23699,2635,460,44.3,100,21.39,0.545,2558,274,2.9,60.75
11,서울,11160,서울 강서구,강서구,2024,89783,107246,0.84,43353.5,46623.5,1.7,250,2.455602703,15,2.7,0,4,18,5,460,3,8,1,278,22500605,54.27,17.9,50.8,16.1,0.4,259211,49.9,272,1,2610,15972,43264,41463250,6023,27946,4.4,3146,1.3,59969,100,43668,31.8,10724,9547,52291,394,48,3884,53.9,3.5,9.4,774,23.5,543974,42.6,1759,7996,1.4,5.1,50.8,556171,204363,1658,35,22090,2793,481,44.8,100,21.32,0.583,2850,314,3.8,62.6
11,서울,11210,서울 관악구,관악구,2020,101224,78430,1.29,98301,103226,2.66,134,1.791755252,11,2.2,0,1,11,3,325,1,2,1,229,13846047,46.83,13.4,60.7,16.5,0.2,259822,41.3,1692,1,21404,9444,18286,29563482,14743,20253,3.4,2209,0.9,38639,100,28855,32.2,9955,4050,6047,268,33,2991,52.6,2.1,5,769,29.2,502641,40.9,1976,5413,1.6,5.2,60.7,495060,127568,1067,22,14410,1905,678,42.3,100,21.05,0.474,2529,219,6.05,54.4
11,서울,11210,서울 관악구,관악구,2021,100109,79371,1.26,89756,95711,2.58,134,1.708529899,10,2.1,0,1,11,3,334,1,3,1,228,13846047,46.83,15.2,52.3,17.6,0.2,263380,43.1,1645,1,21333,8953,17796,29563482,13750,20171,2.8,2481,0.9,37915,100,27939,23.8,8699,4490,6446,263,32,2682,56,2.2,5.2,741,30.2,495777,46.6,1901,4949,1.5,4.4,52.3,485699,127783,1044,22,13550,1707,1228,42.7,100,20.93,0.437,2110,259,6.05,54.4
11,서울,11210,서울 관악구,관악구,2022,102265,81848,1.25,87212,83760,2.57,131,1.650476874,10,2.1,0,1,11,3,343,1,4,1,232,13846047,46.83,14.1,60.5,18.2,0.2,271474,41.8,1642,1,21286,8274,16467,29563482,14474,20151,3.3,2723,0.9,36814,100,26913,30.9,7933,4667,6438,254,31,2375,55.2,2.3,5,673,24.7,496743,41.2,1791,4556,1.4,4.1,60.5,486752,129778,1010,22,12975,1615,774,43,100,20.45,0.422,1981,305,4.7,58.4
11,서울,11210,서울 관악구,관악구,2023,102281,84762,1.21,78023,81728,2.46,131,1.600527808,10,2.1,0,1,12,2,347,1,4,1,232,13846047,46.83,13.2,59.3,20.7,0.2,275312,45.1,1195,1,20507,9128,17322,29563482,15927,19984,4.5,2607,0.9,37689,100,28001,28.1,7271,4699,6563,250,31,2165,55.3,2.3,4.7,657,29.3,493677,41.5,1548,4094,1.4,4.1,59.3,481956,130244,974,22,12197,1489,361,43.4,100,20.29,0.394,1951,281,4.95,58.8
11,서울,11210,서울 관악구,관악구,2024,101906,88138,1.16,80230,83362,2.34,133,1.569099361,10,2.1,0,1,12,2,347,1,4,1,232,13846047,46.83,14.5,47.4,18.5,0.2,277394,49.2,1224,1,20743,9128,17322,29563482,17808,19959,6,2654,0.9,37689,100,28001,29,6890,4699,6563,239,30,1985,57.6,2.4,4.6,621,29.2,490493,44.3,1548,4094,1.3,5,47.4,477812,130987,942,22,11218,1521,242,43.7,100,19.87,0.396,2400,240,4.7,60.1
11,서울,11050,서울 광진구,광진구,2020,67819,50311,1.35,55926,60703,2.82,108,2.265053166,11,3.2,1,1,5,3,269,2,1,1,176,5274873,30.89,13.7,60.4,15.4,0.3,160944,41.9,1137,3,40242,10062,23213,17075116,13427,12351,4.9,1486,1.2,35423,100,27302,29.7,7605,2900,5825,219,31,2470,55,3.6,7.5,531,19.8,353967,44.4,2321,7271,1.5,4.8,60.4,346682,89832,998,22,14257,1532,829,42,100,23.41,0.527,1661,186,4.75,56.85
11,서울,11050,서울 광진구,광진구,2021,66414,51450,1.29,51522,56750,2.66,106,2.106895112,11,3.2,1,1,5,2,275,2,2,1,179,5274873,30.89,14.1,54.1,16.1,0.3,162785,42,1142,3,39791,9273,21953,17075116,12631,12249,6.5,1516,1.3,33706,100,26057,27.1,6720,2778,5261,207,31,2237,59.2,3.8,7.7,523,20.4,347099,46.8,2239,6514,1.5,4.1,54.1,339996,91432,961,22,13742,1484,338,42.5,100,23.44,0.525,1399,205,4.75,56.85
11,서울,11050,서울 광진구,광진구,2022,66380,53737,1.24,45983,47193,2.54,104,2.021379981,13,3.9,1,1,4,2,281,2,2,1,182,5274873,30.89,15,54.4,16.9,0.3,166046,49,1135,3,39221,8761,20711,17075116,13836,12142,4.7,1719,1.3,33325,100,25547,27.5,6092,2997,5525,201,29,2106,62.1,3.8,7.9,473,17.9,346519,46.5,2190,6563,1.4,3.9,54.4,337416,93555,954,22,13476,1278,226,42.9,100,23.08,0.461,1317,145,3.55,59.75
11,서울,11050,서울 광진구,광진구,2023,67008,56461,1.19,44952,46500,2.41,106,1.97257011,13,3.9,1,1,4,2,294,2,2,1,187,5274873,30.89,16.5,52.9,19.3,0.3,168848,48.8,1128,3,39461,9016,20463,17075116,15626,12096,4.1,1632,1.4,33384,100,25691,28.9,5634,3140,5846,188,29,1978,61.6,3.9,7.7,450,27.2,348160,42.9,1937,6035,1.3,4.1,52.9,335554,95286,914,21,12921,1231,151,43.3,100,23.1,0.449,1361,193,3.7,59.6
11,서울,11050,서울 광진구,광진구,2024,66232,59334,1.12,43564,46822,2.25,107,1.895113441,15,4.5,1,1,4,2,294,2,2,1,187,5274873,30.87,14.1,51.5,17.1,0.3,169231,51.9,1166,3,39825,9016,20463,17087212,16689,12023,5.7,1658,1.3,33384,100,25691,29.3,5286,3140,5846,184,24,1886,62.8,3.6,7.5,420,27.5,345130,41.2,1937,6035,1.3,4.6,51.5,331963,95631,909,21,12164,1263,278,43.7,100,22.84,0.462,1512,223,3.7,60.25
11,서울,11170,서울 구로구,구로구,2020,64319,69201,0.93,60885,64024,1.86,219,3.372759194,15,3.7,1,1,8,8,268,1,2,1,187,5157562,25.61,14.3,55.5,15.5,0.4,182636,33.5,280,3,14155,17542,44781,20136328,28080,18267,2.3,1892,1,53547,100,39174,27.9,10988,5250,10940,253,32,2905,54.8,3.6,11,716,19.7,435442,44.4,4646,19190,1.8,5.1,55.5,404408,133012,1336,26,18180,2269,715,44,100,21.93,0.737,2063,156,4.9,58.15
11,서울,11170,서울 구로구,구로구,2021,61713,71445,0.86,48170,54880,1.73,221,3.193595468,16,4,1,1,8,8,273,1,2,1,189,5157562,25.61,11.2,49.4,13.5,0.4,184821,49.4,278,3,13914,17126,44216,20136328,24409,18350,3.6,2137,1,52791,100,38413,24,9914,5498,10873,243,31,2693,50.2,3.7,11.7,658,21.7,426220,40.2,4550,17762,1.7,4.2,49.4,396754,134367,1300,26,17290,2229,680,44.6,100,21.74,0.737,1671,173,4.9,58.15
11,서울,11170,서울 구로구,구로구,2022,60885,74491,0.82,44870,45359,1.67,222,3.107285324,18,4.6,1,1,8,8,288,1,2,1,202,5157562,25.61,16.5,48.6,15.8,0.4,188054,48.3,277,3,13671,16900,43403,20136328,23103,18444,5.4,2440,1,52988,100,38170,26.5,9182,6146,11796,243,32,2534,64,3.8,12,578,22.4,424038,36.1,4434,16876,1.5,4,48.6,395315,137403,1291,26,16900,2057,469,45.1,100,21.45,0.684,1562,222,3.35,60.95
11,서울,11170,서울 구로구,구로구,2023,59863,78377,0.76,40950,43785,1.57,226,3.033923561,19,4.8,1,1,8,8,290,1,1,1,194,5157562,25.61,15.8,54.4,18,0.4,190000,41.6,274,3,13398,16984,41683,20136328,23246,18817,4.5,2228,1.1,51955,100,37870,24.8,8523,5848,9451,255,31,2464,61.1,3.9,12.2,575,21.9,423397,43.7,4008,16283,1.5,4.2,54.4,392405,137863,1275,26,16334,1937,357,45.8,100,21.53,0.643,1655,200,3.4,61.25
