sido_cd,sido_nm,sigun_cd,지역명,sigun_nm,year,yfe,old(65세이상인구),인구 소멸 지수,총전입 (명),총전출 (명),개선 인구 소멸 지수,노인여가복지시설수,노인인구 1000명 당 여가복지시설,문화시설 수,인구 십만명당 문화시설 수,상급종합병원,종합병원,병원,요양병원,의원,치과병원,한방병원,보건소,약국,녹지면적,녹지비율,고위험음주율,주관적_건강수준인지율,흡연율,1인당 자동차등록대수 (대),가구수 (가구),건강생활실천율 (%),대학교 교원수 (명),대학교 수 (개),대학교 재학생수 (명),도소매업 사업체수(등록기반) (개),도소매업 종사자수(등록기반) (명),도시지역면적 (㎡),등록외국인 현황 (명),등록장애인수 (명),미충족의료율 (%),사망자수 (명),사설학원수 (천명당),사업체수(등록기반) (개),상수도보급률 (%),서비스업 사업체수(등록기반) (개),스트레스인지율 (%),신혼부부수 (쌍),운수업 사업체수(등록기반) (개),운수업 종사자수(등록기반) (명),유치원 교원수 (명),유치원 수 (개),유치원 원아수 (명),음주율 (%),의료기관 종사 의사수 (천명당),의료기관병상수 (천명당),이혼건수 (건),인구십만명당 자살률 (십만명당),인구총조사 인구 (명),인플루엔자 예방접종률 (%),제조업 사업체수(등록기반) (개),제조업 종사자수(등록기반) (명),조이혼율 (천명당),조혼인율 (천명당),주관적 건강수준인지율 (%),주민등록인구 (명),주택수 (호),초등학교 교원수 (명),초등학교 수 (개),초등학교 학생수 (명),출생아수 (명),토지거래면적 (천㎡),평균연령 (세),하수도보급률 (%),학급당 학생수 (명),합계출산율,혼인건수 (건),화재발생건수 (건),실업률,고용률
26,울산,26020,울산 남구,남구,2024,35268,50834,0.69,36443.0,38548.0,1.47,151.0,3.189220014,10,3.3,0,3,20,16,284,2,5,1,164,27645376,37.52,17.2,48.7,17.7,0.5,136157.0,42.2,1121,1,19860,9420.0,20724.0,73685530,4523,12695,7.8,1659,3.3,40605,100.0,28733.0,22.4,5626.0,4055,11035.0,297.0,43,3410.0,66.9,4.0,20.4,506.0,30.2,305176.0,42.3,1839.0,28173,1.7,4.7,48.7,304885.0,112629,1078.0,31,15072.0,1358.0,963,44.4,99.8,21.9,0.731,1442.0,192,4.2,59.4
26,울산,26030,울산 동구,동구,2020,18833,19955,0.94,16350.0,19402.0,1.87,64.0,3.518610149,3,1.9,0,1,1,3,85,1,0,1,66,22335863,61.44,20.0,53.9,22.5,0.4,62485.0,34.1,144,1,8400,2644.0,4739.0,36351720,3133,7257,5.5,664,1.7,10849,100.0,8632.0,26.5,3757.0,662,1375.0,165.0,26,2214.0,57.4,3.7,12.6,372.0,23.5,159000.0,48.2,738.0,38769,2.4,4.0,53.9,156806.0,53662,643.0,16,10290.0,819.0,744,41.1,99.9,22.59,0.882,630.0,99,4.6,54.15
26,울산,26030,울산 동구,동구,2021,17663,21417,0.82,15570.0,18099.0,1.66,67.0,3.357554498,3,1.9,1,0,1,3,83,1,0,1,65,22335863,61.44,14.4,47.0,22.6,0.4,63601.0,33.6,149,1,8143,2518.0,4877.0,36351720,2953,7284,1.5,716,1.7,10717,100.0,8458.0,27.0,3146.0,755,1633.0,157.0,24,2104.0,52.7,3.8,12.4,361.0,31.0,155578.0,55.4,701.0,41155,2.3,3.4,47.0,154096.0,53584,651.0,16,10381.0,749.0,702,41.8,99.9,23.16,0.866,531.0,86,4.6,54.15
26,울산,26030,울산 동구,동구,2022,16452,23123,0.71,13354.0,15384.0,1.49,67.0,3.128355979,4,2.6,1,0,1,3,86,1,0,1,70,22335863,61.44,18.5,49.3,20.7,0.4,63347.0,38.4,141,1,7736,2629.0,5154.0,36351720,4091,7280,3.5,838,1.8,10781,100.0,8439.0,20.2,2767.0,793,1674.0,152.0,25,2010.0,61.4,3.9,12.4,344.0,28.2,154118.0,44.6,727.0,39338,2.3,3.3,49.3,151711.0,53790,669.0,16,10275.0,610.0,751,42.5,99.9,22.51,0.733,498.0,73,3.75,56.8
26,울산,26030,울산 동구,동구,2023,16016,25291,0.63,19128.0,18478.0,1.4,66.0,2.854300913,5,3.3,1,0,0,3,86,1,1,1,70,21998022,60.57,17.4,45.5,20.6,0.4,65191.0,44.3,78,1,3580,2627.0,4930.0,36319556,7377,7315,14.5,761,1.8,10849,100.0,8480.0,24.5,2699.0,812,1787.0,147.0,24,1800.0,58.3,3.9,12.6,326.0,33.6,157071.0,45.5,642.0,35556,2.2,3.8,45.5,152287.0,56946,685.0,16,10023.0,633.0,302,43.0,99.9,22.17,0.79,572.0,76,3.9,56.7
26,울산,26030,울산 동구,동구,2024,15200,27409,0.55,13992.0,15335.0,1.29,69.0,2.728243249,4,2.7,1,0,0,3,86,1,1,1,70,21929665,60.38,20.6,47.7,21.4,0.4,67172.0,34.6,75,1,3339,2627.0,4930.0,36319550,9593,7349,16.2,814,1.8,10849,100.0,8480.0,24.7,2523.0,812,1787.0,142.0,24,1671.0,61.6,3.2,12.5,322.0,25.1,158268.0,47.4,642.0,35556,2.1,4.1,47.7,150836.0,56926,673.0,16,9668.0,671.0,232,43.6,99.9,22.56,0.863,620.0,76,4.55,57.3
26,울산,26040,울산 북구,북구,2020,28821,18025,1.6,25201.0,25139.0,3.56,139.0,8.450361724,11,5.0,0,2,3,5,71,1,1,1,53,95498510,79.18,16.8,50.3,18.0,0.5,80063.0,24.4,0,0,0,4010.0,9154.0,120602620,2311,8438,7.5,727,1.8,17439,100.0,11734.0,27.8,7170.0,1998,4726.0,307.0,44,4794.0,55.4,1.2,7.5,447.0,16.5,217051.0,52.9,2296.0,54113,2.1,4.8,50.3,219014.0,76593,964.0,22,15893.0,1826.0,2973,38.1,99.0,23.44,1.254,1047.0,140,4.3,59.45
26,울산,26040,울산 북구,북구,2021,26852,19728,1.36,26145.0,27168.0,2.85,144.0,7.9889043,10,4.6,0,2,4,5,73,1,1,1,58,95248827,79.19,15.3,43.4,19.5,0.6,81856.0,28.9,0,0,0,4190.0,9851.0,120283500,2148,8638,4.1,754,1.9,18017,100.0,12091.0,26.2,6387.0,2152,5990.0,306.0,44,4542.0,57.2,1.3,7.7,424.0,22.0,216149.0,52.1,2274.0,54732,1.9,4.2,43.4,218735.0,78298,1007.0,22,15986.0,1584.0,4514,39.0,99.1,23.59,1.108,927.0,147,4.3,59.45
26,울산,26040,울산 북구,북구,2022,25465,21490,1.18,19669.0,20221.0,2.39,148.0,7.502027575,10,4.6,0,2,3,5,75,1,1,1,56,94924360,78.91,16.5,41.2,18.1,0.6,83643.0,34.9,0,0,0,4716.0,10281.0,120291500,2275,8714,6.7,935,2.1,18913,100.0,12947.0,22.5,5857.0,1978,5949.0,297.0,43,4168.0,61.9,1.3,7.7,381.0,20.2,216750.0,45.9,2374.0,56671,1.7,4.2,41.2,218670.0,79099,1052.0,22,16396.0,1415.0,2705,39.7,99.1,22.73,1.01,918.0,151,4.15,59.55
26,울산,26040,울산 북구,북구,2023,23854,23347,1.02,20072.0,22673.0,2.03,151.0,7.026523965,12,5.5,0,2,4,6,76,1,1,1,56,95183364,78.92,15.6,41.4,16.4,0.6,84573.0,36.7,0,0,0,4877.0,10262.0,120602616,2598,8720,5.7,885,2.2,19255,100.0,13236.0,22.9,5263.0,2178,6088.0,298.0,43,3787.0,60.2,1.4,9.3,398.0,28.5,214918.0,50.8,2116.0,56757,1.8,4.3,41.4,216477.0,79501,1043.0,22,16302.0,1264.0,1694,40.5,99.3,22.72,0.93,933.0,119,3.65,60.0
26,울산,26040,울산 북구,북구,2024,22834,25461,0.9,20903.0,21267.0,1.81,153.0,6.553304493,12,5.5,0,2,4,6,76,1,1,1,56,95162448,78.91,17.9,37.3,18.9,0.6,85307.0,39.6,0,0,0,4877.0,10262.0,120601060,2943,8765,3.8,947,2.3,19255,100.0,13236.0,21.4,5036.0,2178,6088.0,303.0,41,3558.0,61.3,1.5,9.7,389.0,23.6,215421.0,46.4,2116.0,56757,1.8,4.5,37.3,216522.0,80646,1039.0,22,15625.0,1292.0,2093,41.2,99.3,22.58,0.983,976.0,116,4.15,59.65
26,울산,26310,울산 울주군,울주군,2020,24556,32983,0.74,23404.0,24101.0,1.54,410.0,13.40482574,14,6.3,0,1,8,11,78,0,0,1,64,352717782,71.4,10.6,58.9,20.0,0.6,90013.0,26.7,0,0,0,4775.0,10416.0,494022460,6144,11733,4.9,1329,1.7,25423,100.0,14483.0,20.2,5066.0,3759,9100.0,230.0,48,2922.0,55.4,1.4,15.7,488.0,25.2,225050.0,37.8,3824.0,49453,2.2,3.9,58.9,222538.0,83180,899.0,30,13196.0,1334.0,15968,42.7,97.6,21.47,1.157,875.0,310,3.3,58.65
26,울산,26310,울산 울주군,울주군,2021,23651,35324,0.67,24015.0,24147.0,1.45,412.0,12.49128339,13,5.9,0,1,3,11,80,0,0,1,65,352822754,70.88,12.7,52.2,21.3,0.6,92082.0,24.3,0,0,0,4569.0,10058.0,497769800,5865,11805,3.5,1371,1.7,25094,100.0,14226.0,19.7,4670.0,3676,8480.0,225.0,49,2661.0,57.5,1.4,15.6,503.0,21.2,224164.0,50.4,3756.0,48200,2.3,3.5,52.2,222059.0,83498,911.0,31,12899.0,1231.0,18764,43.5,97.8,21.54,1.098,769.0,276,3.3,58.65
26,울산,26310,울산 울주군,울주군,2022,22742,37757,0.6,21003.0,21109.0,1.36,414.0,11.720077,15,6.8,0,1,4,10,81,0,0,1,67,352822754,70.88,17.6,49.8,21.3,0.6,93158.0,23.7,0,0,0,4576.0,9875.0,497769800,6282,11896,2.9,1567,1.8,25145,100.0,14289.0,23.0,4454.0,3427,8270.0,211.0,47,2372.0,62.0,1.4,14.8,489.0,27.1,223854.0,41.8,3921.0,48731,2.2,3.7,49.8,221512.0,84571,929.0,31,12573.0,1127.0,14204,44.2,97.2,20.79,1.025,811.0,357,2.75,58.8
26,울산,26310,울산 울주군,울주군,2023,21632,40254,0.54,18701.0,20816.0,1.28,413.0,10.93836904,15,6.8,0,1,5,8,81,0,0,1,69,342994395,84.9,18.8,47.5,22.3,0.6,93917.0,30.7,0,0,0,4761.0,9797.0,403977900,7578,11704,7.4,1551,1.8,25557,100.0,14544.0,24.1,4049.0,3644,8795.0,208.0,45,2187.0,57.6,1.4,14.4,400.0,30.0,223372.0,44.8,3635.0,48241,1.8,3.5,47.5,218997.0,84669,908.0,31,12098.0,1082.0,9603,45.0,97.3,20.87,1.005,766.0,304,4.05,58.4
26,울산,26310,울산 울주군,울주군,2024,21145,42994,0.49,21934.0,21747.0,1.24,414.0,10.2846922,15,6.9,0,1,5,8,81,0,0,1,69,348888461,85.1,14.4,48.2,18.9,0.6,95659.0,37.9,0,0,0,4761.0,9797.0,409993200,8712,11671,6.3,1567,1.8,25557,100.0,14544.0,18.1,4004.0,3644,8795.0,193.0,44,1998.0,61.1,1.4,13.6,431.0,32.1,224264.0,39.5,3635.0,48241,2.0,3.9,48.2,218806.0,87466,898.0,31,11287.0,1104.0,9169,45.7,98.1,20.47,1.049,843.0,245,3.8,59.5
26,울산,26010,울산 중구,중구,2020,24856,33231,0.75,22233.5,25631.0,1.55,91.0,2.933307546,8,3.7,0,2,6,5,108,0,0,1,84,23164227,62.5,14.1,61.0,19.6,0.5,87519.0,30.3,0,0,0,5541.0,9779.0,37063740,1833,10736,3.0,1144,2.1,20909,100.0,14979.0,25.1,4407.0,1935,2723.0,198.0,36,2701.0,58.9,1.9,10.6,482.0,25.6,214147.0,45.1,1243.0,3149,2.2,3.6,61.0,217595.0,70794,772.0,21,11933.0,937.0,1188,43.4,99.8,22.38,0.77,790.0,98,4.1,54.75
26,울산,26010,울산 중구,중구,2021,23145,35062,0.66,21712.5,24287.0,1.42,93.0,2.798591676,8,3.8,0,2,5,5,110,0,0,1,82,22847567,61.64,15.1,46.3,16.6,0.5,88318.0,29.9,0,0,0,5186.0,9496.0,37063740,1668,10729,5.2,1175,2.1,20436,100.0,14543.0,24.6,3763.0,1914,3114.0,197.0,36,2527.0,52.9,2.0,10.8,479.0,32.2,209555.0,43.0,1200.0,2782,2.2,3.1,46.3,212883.0,71089,779.0,21,11709.0,904.0,859,44.2,99.8,22.45,0.773,661.0,77,4.1,54.75
26,울산,26010,울산 중구,중구,2022,21369,37123,0.58,17259.5,19624.0,1.32,92.0,2.623923336,8,3.8,0,2,5,5,109,0,0,1,81,22847567,61.64,14.3,52.9,17.6,0.5,87942.0,40.6,0,0,0,5088.0,9244.0,37063740,1613,10630,5.1,1366,2.1,20280,100.0,14427.0,21.4,3377.0,1894,2957.0,202.0,33,2388.0,61.6,2.1,11.1,408.0,24.8,204622.0,45.3,1187.0,2685,1.9,3.1,52.9,208132.0,70725,816.0,21,11417.0,736.0,804,45.0,99.8,21.6,0.652,645.0,87,4.45,55.15
26,울산,26010,울산 중구,중구,2023,20412,39470,0.52,21129.5,19986.5,1.28,92.0,2.478247986,8,3.8,0,2,5,5,110,0,0,1,83,22826026,61.59,17.7,46.6,20.7,0.5,88379.0,39.1,0,0,0,5048.0,8941.0,37063740,1725,10626,9.1,1310,2.1,20400,100.0,14301.0,30.9,3345.0,2139,3142.0,198.0,33,2250.0,58.6,2.0,10.5,369.0,35.1,203534.0,46.6,1081.0,2465,1.8,3.5,46.6,208668.0,72357,794.0,21,11020.0,734.0,555,45.7,99.8,21.54,0.655,726.0,100,3.9,56.3
26,울산,26010,울산 중구,중구,2024,20045,42004,0.48,19067.0,19901.5,1.23,93.0,2.356219914,8,3.9,0,2,5,5,110,0,0,1,83,22817934,61.56,14.8,48.1,20.8,0.5,89684.0,39.9,0,0,0,5048.0,8941.0,37063740,1871,10575,6.6,1356,2.2,20400,100.0,14301.0,25.4,3383.0,2139,3142.0,196.0,34,2192.0,58.2,2.1,9.9,329.0,33.8,203766.0,40.8,1081.0,2465,1.6,4.1,48.1,207000.0,73841,792.0,21,10693.0,857.0,500,46.2,99.8,21.68,0.76,845.0,79,4.2,56.1
23,인천,23310,인천 강화군,강화군,2020,4630,22824,0.2,8121.0,7531.0,1.05,239.0,10.91224546,11,15.9,0,1,2,4,20,0,1,1,22,14558900,84.12,13.0,50.2,21.2,1.1,28145.0,26.0,0,0,0,1975.0,3440.0,17306616,822,5878,6.7,904,0.7,8929,100.0,5810.0,23.6,955.0,902,1346.0,48.0,19,475.0,47.0,1.9,12.7,161.0,21.8,66020.0,41.8,648.0,3461,2.3,2.8,50.2,69203.0,29323,280.0,20,2337.0,313.0,11137,52.9,36.6,16.15,1.312,195.0,122,1.6,66.35
23,인천,23310,인천 강화군,강화군,2021,4404,23751,0.19,8429.0,7204.0,1.05,238.0,10.42762005,11,15.8,0,1,1,3,20,0,0,1,22,14558900,84.12,24.1,44.1,17.8,0.8,28927.0,31.6,0,0,0,2015.0,3487.0,17306616,763,5890,5.7,895,0.7,9256,100.0,6006.0,19.3,928.0,950,1266.0,51.0,19,436.0,45.8,1.9,13.0,139.0,29.0,65834.0,43.6,673.0,3654,2.0,2.8,44.1,69693.0,30214,289.0,20,2318.0,277.0,13692,53.5,37.0,15.75,1.166,190.0,98,1.6,66.35
23,인천,23310,인천 강화군,강화군,2022,4270,24763,0.17,7140.0,6282.0,1.04,240.0,10.10483769,13,18.6,0,1,1,4,20,0,0,1,23,14558900,84.12,24.2,54.8,18.6,0.7,29604.0,37.8,0,0,0,2004.0,3312.0,17306304,868,5983,2.0,979,0.6,9318,100.0,5990.0,20.8,906.0,1017,1328.0,47.0,19,397.0,46.4,1.9,13.4,127.0,20.2,66420.0,48.3,693.0,3541,1.8,2.4,54.8,69803.0,30652,299.0,20,2219.0,266.0,9849,53.9,37.2,15.08,1.126,166.0,102,1.85,65.1
23,인천,23310,인천 강화군,강화군,2023,4042,25691,0.16,5982.0,6067.0,1.02,240.0,9.691879013,12,17.4,0,1,1,4,21,0,0,1,25,14545855,83.06,19.5,46.2,17.8,0.8,29761.0,37.7,0,0,0,2050.0,3227.0,17511612,1029,5848,3.3,972,0.6,9514,100.0,6142.0,20.9,871.0,986,1474.0,48.0,18,347.0,48.2,1.9,15.4,132.0,26.0,66246.0,51.2,676.0,3580,1.9,2.6,46.2,69005.0,31136,310.0,20,2084.0,240.0,6567,54.7,39.2,14.8,1.043,181.0,131,1.0,65.65
23,인천,23310,인천 강화군,강화군,2024,3840,27022,0.14,7376.0,6264.0,1.04,241.0,9.380716983,12,17.3,0,1,1,4,21,0,0,1,25,14545855,83.06,14.4,43.8,20.5,0.7,30173.0,35.6,0,0,0,2050.0,3227.0,17511612,1152,5833,6.7,967,0.5,9514,100.0,6142.0,22.8,826.0,986,1474.0,46.0,18,335.0,46.2,1.9,11.8,114.0,30.5,66309.0,55.8,676.0,3580,1.7,2.4,43.8,69402.0,32810,310.0,20,1936.0,238.0,6381,55.4,39.2,14.69,1.062,165.0,123,1.1,66.65
23,인천,23070,인천 계양구,계양구,2020,40653,37947,1.07,35187.0,41671.0,2.13,163.0,4.651428245,13,2.6,0,2,9,10,163,0,5,1,116,33503840,73.55,17.6,52.8,20.6,1.1,114972.0,36.1,250,2,6408,7150.0,15755.0,45549424,3154,14538,7.9,1553,1.3,27717,100.0,18254.0,34.7,5754.0,3820,6835.0,231.0,37,2728.0,55.4,2.4,13.8,734.0,25.2,292852.0,47.4,2292.0,12367,2.5,3.4,52.8,296750.0,107004,966.0,26,14220.0,1261.0,1982,43.0,99.3,22.02,0.669,1020.0,123,4.85,59.35
23,인천,23070,인천 계양구,계양구,2021,39260,40840,0.96,41422.0,41720.0,1.92,162.0,4.269112183,13,2.7,0,2,7,8,165,0,7,1,118,33814774,74.24,18.2,47.9,18.7,1.0,118264.0,37.4,245,2,6265,7018.0,15753.0,45549864,3106,14888,10.0,1620,1.2,27913,100.0,18078.0,32.6,5543.0,4212,6589.0,214.0,35,2514.0,51.5,2.5,14.5,710.0,23.5,290967.0,48.3,2236.0,12750,2.4,3.4,47.9,295696.0,110467,950.0,26,13579.0,1278.0,4271,43.8,99.1,21.96,0.685,1009.0,126,4.85,59.35
23,인천,23070,인천 계양구,계양구,2022,38550,43724,0.88,25922.0,31406.0,1.76,161.0,3.942213516,13,2.7,0,2,7,7,168,0,7,1,122,31502964,69.16,18.6,51.3,22.6,1.0,119291.0,43.2,243,2,5861,6926.0,14795.0,45548544,3256,14808,10.5,1897,1.3,28068,100.0,17935.0,29.3,5143.0,4481,6988.0,214.0,35,2382.0,58.9,2.6,15.3,562.0,27.9,288122.0,38.7,2233.0,12894,1.9,3.5,51.3,288856.0,110061,902.0,26,12843.0,1150.0,1070,44.5,99.1,21.79,0.626,1004.0,129,4.8,61.45
23,인천,23070,인천 계양구,계양구,2023,35560,47042,0.76,25390.0,33365.0,1.55,159.0,3.636446803,13,2.6,0,2,7,6,173,0,6,1,123,31257098,68.62,15.4,49.0,19.7,0.9,118325.0,48.0,241,2,5470,7535.0,15183.0,45548930,3556,14731,8.7,1698,1.3,28286,100.0,18446.0,24.4,4482.0,4444,6944.0,217.0,35,2309.0,57.5,2.8,15.5,593.0,28.3,279818.0,41.0,1911.0,11863,2.1,3.4,49.0,280266.0,110729,866.0,26,11935.0,966.0,1521,45.6,100.0,21.17,0.55,962.0,130,4.6,61.25
23,인천,23070,인천 계양구,계양구,2024,34770,51136,0.68,33636.0,32856.0,1.46,165.0,3.507503933,13,2.6,0,2,7,6,173,0,6,1,123,31252708,68.61,16.6,49.2,18.1,1.0,120065.0,42.7,236,2,5138,7535.0,15183.0,45548810,3757,14739,4.0,1914,1.3,28286,100.0,18446.0,20.6,4361.0,4444,6944.0,225.0,35,2226.0,54.4,2.9,15.5,548.0,33.0,278600.0,47.1,1911.0,11863,2.0,3.9,49.2,280227.0,113398,839.0,26,10758.0,994.0,1007,46.3,97.7,20.99,0.571,1089.0,126,4.75,62.0
23,인천,23090,인천 남구,남구,2020,56632,69074,0.82,47467.0,51525.0,1.66,167.0,2.544102861,13,2.4,0,2,14,14,210,1,7,2,181,4417731,17.78,15.8,52.4,25.7,0.6,211978.0,34.1,0,0,0,14113.0,30883.0,68657810,11584,26482,6.3,2728,1.4,57582,100.0,36301.0,28.4,12293.0,5638,9079.0,643.0,74,8552.0,53.9,3.2,14.3,1308.0,30.1,528927.0,52.2,9374.0,79089,2.5,4.0,51.9,525354.0,187149,1806.0,39,29286.0,2831.0,2525,42.0,99.2,23.4,0.798,2095.0,223,4.7,59.3
23,인천,23090,인천 남구,남구,2021,57099,72320,0.79,40642.0,46692.0,1.61,171.0,2.475605872,16,2.9,0,2,11,15,211,1,7,2,182,4417731,17.78,20.0,46.5,27.6,0.6,215487.0,36.6,0,0,0,14084.0,31108.0,68657810,10928,26655,4.1,2832,1.4,57621,100.0,36151.0,29.0,10994.0,5725,9089.0,603.0,70,7559.0,52.6,3.4,15.4,1231.0,25.3,521165.0,47.0,9394.0,76987,2.4,3.5,43.3,518272.0,188253,1758.0,39,28231.0,2446.0,2367,42.8,98.5,23.69,0.713,1788.0,203,4.7,59.3
23,인천,23090,인천 남구,남구,2022,56613,75765,0.75,35940.0,38786.0,1.56,172.0,2.378318584,16,2.7,0,2,13,14,216,1,7,2,189,4417731,17.78,19.6,44.2,26.1,0.6,215793.0,38.4,0,0,0,14111.0,30358.0,68657810,11292,26716,7.2,3331,1.5,58596,100.0,36354.0,24.3,9793.0,6239,9673.0,575.0,65,6874.0,53.8,3.5,15.6,1076.0,30.4,511392.0,38.4,9606.0,77529,2.1,3.5,40.9,506181.0,188807,1766.0,39,27725.0,2157.0,950,43.5,99.2,23.48,0.673,1785.0,225,4.8,61.0
23,인천,23090,인천 남구,남구,2023,55168,79880,0.69,35341.0,38550.0,1.47,171.0,2.256978816,15,2.4,0,2,12,13,222,1,8,2,195,4435461,17.8,19.7,46.6,26.0,0.6,214867.0,35.3,0,0,0,14600.0,29882.0,56793520,12186,26676,7.4,3149,1.6,58158,100.0,36607.0,27.6,8595.0,6471,10117.0,574.0,61,6387.0,59.2,3.7,15.9,1057.0,29.0,500087.0,49.8,8724.0,74201,2.1,3.6,44.7,492415.0,189988,1722.0,39,26416.0,1830.0,718,44.5,99.2,22.92,0.659,1770.0,193,4.8,59.7
23,인천,23090,인천 남구,남구,2024,55291,84471,0.65,36443.0,38548.0,1.42,170.0,2.128192288,15,2.4,0,2,12,13,222,1,8,2,195,4486450,18.0,19.7,47.6,22.0,0.6,215012.0,42.6,0,0,0,14600.0,29882.0,57452350,13399,26776,5.3,3211,1.5,58158,100.0,36607.0,28.6,7997.0,6471,10117.0,523.0,61,5955.0,62.5,3.5,16.0,991.0,35.8,492920.0,47.6,8724.0,74201,2.0,3.9,39.7,486225.0,190531,1683.0,39,24192.0,1778.0,889,45.3,99.2,22.67,0.753,1901.0,188,4.6,60.2
23,인천,23050,인천 남동구,남동구,2020,72115,71468,1.01,74074.0,81724.0,2.01,188.0,2.830344911,19,4.9,1,0,16,17,357,1,7,1,226,28461739,41.45,16.6,51.9,19.3,0.4,25606.0,27.5,97,1,5993,3594.0,7365.0,7595936,855,4728,6.2,531,0.7,11700,100.0,6185.0,32.1,1022.0,1746,3732.0,73.0,12,930.0,54.3,2.7,13.2,145.0,16.0,61285.0,51.2,1991.0,11196,2.3,2.8,41.5,62542.0,24518,253.0,8,3485.0,219.0,400,46.8,99.7,20.46,0.808,172.0,35,5.6,57.6
23,인천,23050,인천 남동구,남동구,2021,68746,75633,0.91,65951.0,72099.0,1.82,187.0,2.616555661,18,4.6,1,1,13,17,362,1,8,1,229,28461739,41.45,14.0,43.3,19.2,0.4,26369.0,31.4,100,1,5687,3288.0,7002.0,7595909,849,4772,0.8,576,0.7,11247,100.0,5817.0,21.8,1022.0,1691,3472.0,70.0,12,810.0,51.2,2.7,12.7,163.0,29.4,61053.0,50.5,1929.0,10530,2.7,3.2,40.9,61486.0,25724,242.0,8,3371.0,206.0,282,47.5,99.8,20.0,0.723,195.0,29,5.6,57.6
23,인천,23050,인천 남동구,남동구,2022,64742,80000,0.81,51950.0,62308.0,1.64,189.0,2.498909206,17,4.4,1,1,12,16,370,1,10,1,234,28461739,41.45,16.0,40.9,20.2,0.5,25471.0,38.3,95,1,5203,3077.0,6481.0,7595186,890,4685,3.5,614,0.7,10935,100.0,5500.0,22.3,950.0,1671,3283.0,62.0,12,700.0,53.0,2.8,11.9,114.0,21.7,58078.0,48.4,1898.0,10326,1.9,3.6,44.8,58999.0,26253,249.0,8,3317.0,203.0,204,48.1,99.8,19.19,0.663,213.0,41,5.0,59.1
23,인천,23050,인천 남동구,남동구,2023,60509,85478,0.71,50407.0,62985.0,1.48,194.0,2.425,20,5.1,1,1,12,15,370,1,10,1,234,28304355,49.84,17.8,44.7,19.7,0.5,26440.0,34.9,81,1,4444,3020.0,6260.0,7564543,956,4727,4.1,551,0.7,10714,100.0,5393.0,28.3,1059.0,1739,3144.0,65.0,12,654.0,62.9,2.9,11.5,119.0,35.6,59364.0,53.9,1688.0,10081,2.0,3.9,39.8,59482.0,27642,237.0,8,3295.0,232.0,94,48.4,99.8,19.29,0.592,230.0,21,4.6,59.2
23,인천,23050,인천 남동구,남동구,2024,58091,91471,0.64,54344.0,59358.0,1.4,196.0,2.292987669,20,5.0,1,1,12,15,370,1,10,1,234,28963187,50.41,17.6,39.7,18.4,0.5,26157.0,35.4,82,1,4081,3020.0,6260.0,7566579,1021,4703,3.0,583,0.7,10714,100.0,5393.0,25.7,1022.0,1739,3144.0,67.0,12,612.0,59.9,3.1,11.3,119.0,30.7,57944.0,51.6,1688.0,10081,2.0,4.3,39.3,58296.0,26410,226.0,8,3109.0,219.0,94,49.2,99.8,19.97,0.602,251.0,31,4.3,60.1
23,인천,23020,인천 동구,동구,2020,6543,14453,0.45,16350.0,19402.0,1.19,40.0,2.908879354,5,8.0,0,2,0,0,43,0,0,1,35,831254,10.94,21.4,41.5,23.9,0.4,173122.0,35.9,755,2,36939,10150.0,19561.0,24840388,8903,22724,8.7,2509,0.9,41566,100.0,26997.0,36.1,9344.0,5385,10460.0,274.0,43,3770.0,63.0,2.3,15.8,1147.0,29.2,405886.0,43.4,2822.0,15216,2.9,4.3,52.4,404343.0,146766,1090.0,23,17543.0,2065.0,2067,43.6,100.0,22.47,0.697,1709.0,155,4.85,57.45
23,인천,23020,인천 동구,동구,2021,6336,14670,0.43,15570.0,18099.0,1.17,40.0,2.767591503,6,9.8,0,2,0,0,43,0,0,1,35,831254,10.94,18.6,40.9,17.2,0.4,179943.0,36.2,950,2,36569,9926.0,19923.0,24840388,9087,23346,7.6,2769,0.9,41395,100.0,26697.0,30.7,9138.0,5325,10036.0,280.0,42,3634.0,55.4,2.2,16.6,1085.0,33.9,412022.0,49.3,2830.0,15253,2.7,4.0,46.5,407464.0,148659,1094.0,23,17268.0,1842.0,1798,44.0,100.0,22.53,0.688,1588.0,136,4.85,57.45
23,인천,23020,인천 동구,동구,2022,5774,14703,0.39,13354.0,15384.0,1.14,40.0,2.726653033,7,11.9,0,2,0,0,42,0,0,1,34,830157,10.93,16.6,44.8,19.7,0.4,184614.0,42.8,981,2,35797,9803.0,19097.0,24840388,10408,23720,7.8,3119,0.9,41696,100.0,26425.0,27.6,8614.0,5883,10021.0,267.0,41,3397.0,57.2,2.2,16.2,982.0,28.0,415196.0,44.9,2776.0,14452,2.4,4.1,44.2,406004.0,152445,1133.0,23,17173.0,1757.0,820,44.4,100.0,22.32,0.679,1651.0,120,4.6,56.65
